User's Clubs
Name,URL
Rivertown Raiders,https://niantic-social-api.example/clubs/c778c0e5-fbba-46d5-9390-b1b7a038685b
Lakeside Trainers,https://niantic-social-api.example/clubs/b606b7ba-691a-4081-ab71-7756eea1fa0e
Brightport GO Club,https://niantic-social-api.example/clubs/17d9d24e-3b9f-4ad7-a2e3-1732ad666fcb
Maplefield Night Raids,https://niantic-social-api.example/clubs/4d56dcee-2f0d-424b-96e9-594f1070115d
Stonehaven Community Day Crew,https://niantic-social-api.example/clubs/4ea60935-2767-4226-a6ed-a6d7eb5de86d


User's Created Channels
Name,URL
#raid-alerts,https://niantic-social-api.example/channels/6eb62016-163e-43e8-ad86-71ec77a16aa2
#trading-outpost,https://niantic-social-api.example/channels/9a6ffad3-55f2-438c-bda8-59a2a233e76a
#meetup-planning,https://niantic-social-api.example/channels/1c0756f4-f124-4b1c-8e95-6e984c4ec46f


User's Sent Messages
Chatv2 Message Id,Sent At,Message
81f99784-3321-4a4a-8e82-b52772ce44b1,Ralts Community Day at Rivertown Park,2025-08-06 10:00:00.000 +0000 UTC,2025-08-06 13:00:00.000 +0000 UTC,"Community Day — meet at Rivertown Park, bring remotes.","33.924085,-118.095348",22,13,false,https://campfire.example/admin/1388a45d-04f9-4388-aa4a-3a35c3d44c78
a42c86af-d28b-4d0e-9274-e482eb59b717,Genesect Raid Hour at Union Plaza,2026-06-24 17:00:00.000 +0000 UTC,2026-06-24 18:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, bring remotes.","34.035411,-118.333765",12,5,false,https://campfire.example/admin/b60d6d86-ab62-46d6-8187-c0a67eeece8c
f78334f8-e1ae-4a75-bb45-7ce0102e6d42,Zacian Raid Hour at Maplefield Library,2026-03-27 09:00:00.000 +0000 UTC,2026-03-27 10:00:00.000 +0000 UTC,"Raid Hour — meet at Stonehaven Square, trade after.","34.153772,-118.123536",42,20,false,https://campfire.example/admin/28bc37c0-614c-4fac-a6e6-c4894bea78aa
ad318666-0a42-4697-bcd4-48182ff6c55a,Water Festival Research Day at Stonehaven Square,2025-02-18 21:00:00.000 +0000 UTC,2025-02-18 22:00:00.000 +0000 UTC,"Research Day — meet at Rivertown Park, trade after.","34.146610,-118.298743",38,6,false,https://campfire.example/admin/9b44d72e-2a08-49ee-ad0b-5fd3a766da3b
de5f6a60-842d-4893-bd09-c1048c186eb6,Gigantamax Toxtricity Max Battle Day at Rivertown Park,2025-06-22 16:00:00.000 +0000 UTC,2025-06-22 17:00:00.000 +0000 UTC,"Max Battle Day — meet at Stonehaven Square, all welcome.","34.160977,-118.217332",59,57,false,https://campfire.example/admin/7f99f536-39f0-4a3f-b1e5-d8ade631a358
22ddb316-e756-4987-bdc8-ca43fcd0b2cc,Machop Community Day at Stonehaven Square,2025-03-26 18:00:00.000 +0000 UTC,2025-03-26 21:00:00.000 +0000 UTC,"Community Day — meet at the Lakeside fountain, bring remotes.","34.166264,-118.178522",34,20,false,https://campfire.example/admin/cd62bd3d-6efd-4cff-bfd5-bcb0227c4ada
79ac1d4a-0103-4fc0-bd5e-9932fa29adbf,Water Festival Research Day at the Harbor gym,2026-04-12 17:00:00.000 +0000 UTC,2026-04-12 18:00:00.000 +0000 UTC,"Research Day — meet at Maplefield Library, all welcome.","34.152092,-118.131479",30,12,false,https://campfire.example/admin/2f85b30f-c3b6-42b3-8c42-8e2a17d132d5
e55c0a3d-af6b-49e8-9cc3-17bf39fd82a9,Shadow Kyogre Raid Hour at Union Plaza,2026-02-07 22:00:00.000 +0000 UTC,2026-02-07 23:00:00.000 +0000 UTC,"Raid Hour — meet at Rivertown Park, lobby at :05.","34.088485,-118.167638",12,10,false,https://campfire.example/admin/f8961851-368f-4673-b190-4ee6fd7f88f8
7506f977-78c2-4c1b-b533-754884d20ef7,Sinnoh GO Tour at Brightport Pier,2024-06-08 18:00:00.000 +0000 UTC,2024-06-08 19:00:00.000 +0000 UTC,"GO Tour — meet at the Harbor gym, all welcome.","34.026935,-118.414980",10,6,false,https://campfire.example/admin/1fd12eac-51b7-4b25-822a-7239ac08f19b
fb9a7ebc-1c86-4bf2-8651-73ccce963e66,Dialga Raid Hour at the Lakeside fountain,2025-12-05 20:00:00.000 +0000 UTC,2025-12-05 21:00:00.000 +0000 UTC,"Raid Hour — meet at Rivertown Park, lobby at :05.","33.991488,-118.363844",58,7,false,https://campfire.example/admin/9e655eba-4206-48b9-9347-c540b23f3cf4
862e15ee-04bd-4d0c-a484-11512c8a0b2e,Shadow Lugia Raid Day at Stonehaven Square,2024-07-28 20:00:00.000 +0000 UTC,2024-07-28 21:00:00.000 +0000 UTC,"Raid Day — meet at Stonehaven Square, all welcome.","34.183882,-118.328023",38,34,false,https://campfire.example/admin/676a61d0-9ee0-47a8-92ed-e283e67c09f4
e0471dac-9adc-4cac-b223-0320ce0c5b40,Dialga Raid Hour at the Lakeside fountain,2024-12-18 21:00:00.000 +0000 UTC,2024-12-18 22:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, all welcome.","33.969177,-118.165378",17,11,false,https://campfire.example/admin/469df44b-7773-48ef-84c2-3a5e8f6ae66c
68b978a1-2c73-4fca-8eed-324555c970b4,Shadow Raids Team GO Rocket Takeover at Maplefield Library,2024-07-03 08:00:00.000 +0000 UTC,2024-07-03 09:00:00.000 +0000 UTC,"Team GO Rocket Takeover — meet at Rivertown Park, bring remotes.","34.030300,-118.310244",54,49,false,https://campfire.example/admin/cb54b1fd-96c7-4558-8bb4-321c7b14223c
45d2cbd4-c547-440d-a45f-741cfe778471,Ralts Community Day at Union Plaza,2025-06-19 16:00:00.000 +0000 UTC,2025-06-19 19:00:00.000 +0000 UTC,"Community Day — meet at Brightport Pier, bring remotes.","33.986142,-118.123448",30,7,false,https://campfire.example/admin/452b7263-4d59-4f84-bb36-0d5a129fa1aa
be3e2fbf-8cec-4d14-92bf-27a3cff17804,Wooloo Spotlight Hour at Rivertown Park,2026-07-03 23:00:00.000 +0000 UTC,2026-07-04 00:00:00.000 +0000 UTC,"Spotlight Hour — meet at the Harbor gym, trade after.","34.135369,-118.397072",47,5,false,https://campfire.example/admin/156a4963-b264-4ec2-88d7-e9efcb83a6b5
5f32c48d-6284-463e-9a2a-32b40935094d,Rayquaza Raid Day at the Harbor gym,2024-08-04 23:00:00.000 +0000 UTC,2024-08-05 00:00:00.000 +0000 UTC,"Raid Day — meet at Stonehaven Square, trade after.","34.017415,-118.191298",38,32,false,https://campfire.example/admin/9e5933a2-acc7-40ea-a55d-2568e75c76ac
b30abe0b-1480-4a8d-b256-b8aa2722b3df,Mega Latios Raid Day at the Harbor gym,2024-11-21 17:00:00.000 +0000 UTC,2024-11-21 18:00:00.000 +0000 UTC,"Raid Day — meet at the Lakeside fountain, bring remotes.","34.042161,-118.283065",15,2,false,https://campfire.example/admin/63a7400b-2222-4e17-9f4f-a68bb7355835
3b3b76af-bc6c-4fff-b3d0-133466e9f003,Rayquaza Raid Day at Rivertown Park,2024-08-07 21:00:00.000 +0000 UTC,2024-08-07 22:00:00.000 +0000 UTC,"Raid Day — meet at Rivertown Park, lobby at :05.","34.046300,-118.185054",14,2,false,https://campfire.example/admin/a6321b10-cd25-44b4-b597-3f4fa9202657
f7785165-d685-42fb-b2e8-f4f63ae1b98e,Deoxys Raid Hour at Maplefield Library,2025-07-09 16:00:00.000 +0000 UTC,2025-07-09 17:00:00.000 +0000 UTC,"Raid Hour — meet at Brightport Pier, lobby at :05.","34.004685,-118.119215",59,12,false,https://campfire.example/admin/f517d502-d28d-4d13-995a-7dccbf5bca41
564cd2e5-d765-4906-ab41-a39820d8f0f1,Shadow Lugia Raid Day at Maplefield Library,2025-10-21 22:00:00.000 +0000 UTC,2025-10-21 23:00:00.000 +0000 UTC,"Raid Day — meet at Stonehaven Square, lobby at :05.","34.009889,-118.340287",14,9,false,https://campfire.example/admin/a93d077c-5d93-436f-9ac2-0ec016bab76f
1fe45110-f47a-43df-93b9-33c15ecb0d9a,welcome Trainer meetup at Brightport Pier,2024-12-16 10:00:00.000 +0000 UTC,2024-12-16 11:00:00.000 +0000 UTC,"Trainer meetup — meet at Union Plaza, all welcome.","34.179253,-118.342339",42,15,false,https://campfire.example/admin/4784e9dc-0025-4dc1-872c-20ef5f7d1ac3
7951414a-3ea0-46ba-816a-c57c04d7cc7e,Groudon Raid Hour at Stonehaven Square,2024-03-27 20:00:00.000 +0000 UTC,2024-03-27 21:00:00.000 +0000 UTC,"Raid Hour — meet at Rivertown Park, bring remotes.","34.077849,-118.285266",16,15,false,https://campfire.example/admin/198716c6-ed24-414d-a477-c27412981c21
fd313590-3503-4808-b39b-c2cada290e22,Rayquaza Raid Hour at the Lakeside fountain,2024-10-11 23:00:00.000 +0000 UTC,2024-10-12 00:00:00.000 +0000 UTC,"Raid Hour — meet at Stonehaven Square, trade after.","34.063436,-118.106742",60,38,false,https://campfire.example/admin/b100e29d-41b2-4bd5-b12e-6adb28cf2ed1
617c31ce-0240-4171-a287-ba64ff7f1a6f,Machop Spotlight Hour at the Lakeside fountain,2025-06-02 18:00:00.000 +0000 UTC,2025-06-02 19:00:00.000 +0000 UTC,"Spotlight Hour — meet at Stonehaven Square, lobby at :05.","34.038336,-118.163593",54,36,false,https://campfire.example/admin/31be528b-0255-4399-b639-24a2d178ef83
2f2ca15a-18b7-4ed7-8167-40d7c59c6443,Groudon Raid Hour at the Lakeside fountain,2024-04-08 23:00:00.000 +0000 UTC,2024-04-09 00:00:00.000 +0000 UTC,"Raid Hour — meet at the Lakeside fountain, all welcome.","33.922066,-118.191229",57,29,false,https://campfire.example/admin/410abd63-e9c3-4d25-a64d-e28f70993dcf
2528132d-921c-4222-ade2-bf61e863dafa,Shadow Kyogre Raid Hour at the Harbor gym,2024-07-05 12:00:00.000 +0000 UTC,2024-07-05 13:00:00.000 +0000 UTC,"Raid Hour — meet at Rivertown Park, lobby at :05.","34.074838,-118.400777",18,12,false,https://campfire.example/admin/c9128b5d-8653-491b-bf85-519ec3f4dc0a
14ca6631-db15-458a-8234-8e02cefde1b7,Dewpider Spotlight Hour at the Harbor gym,2024-07-22 20:00:00.000 +0000 UTC,2024-07-22 21:00:00.000 +0000 UTC,"Spotlight Hour — meet at the Harbor gym, trade after.","33.939448,-118.210973",58,42,false,https://campfire.example/admin/21a8ce08-448f-467a-8051-0792b8e0bb16
c132e3c6-a738-4389-aec8-3064f5b84e98,Groudon Raid Hour at the Lakeside fountain,2025-07-01 11:00:00.000 +0000 UTC,2025-07-01 12:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, trade after.","33.917291,-118.351683",19,3,false,https://campfire.example/admin/cbc244d7-ae41-4fa7-85e4-a23b8e99c35c
7bc07708-785a-4657-ae92-6b8d65a1cce4,Larvitar Community Day at Union Plaza,2025-02-13 17:00:00.000 +0000 UTC,2025-02-13 20:00:00.000 +0000 UTC,"Community Day — meet at the Harbor gym, all welcome.","33.953788,-118.130736",34,25,false,https://campfire.example/admin/7d9b03e5-c8d7-4b04-9cb7-fd953b3246ca
bea237df-55a8-4a9b-bfcd-1e404c7d8248,Rayquaza Raid Day at Stonehaven Square,2025-10-03 08:00:00.000 +0000 UTC,2025-10-03 09:00:00.000 +0000 UTC,"Raid Day — meet at the Lakeside fountain, lobby at :05.","34.079775,-118.332225",21,2,false,https://campfire.example/admin/97bdc451-756a-4b49-a5bf-0a95a2c36ce1
7da525cb-47e5-44dc-a811-39f061ddb5c9,Eevee Spotlight Hour at the Lakeside fountain,2025-07-09 20:00:00.000 +0000 UTC,2025-07-09 21:00:00.000 +0000 UTC,"Spotlight Hour — meet at Brightport Pier, all welcome.","34.173136,-118.197048",20,11,false,https://campfire.example/admin/47048fd5-3f75-4a53-bb54-da79af201b1b
71f935a7-1b17-43de-893b-1965440e2c98,Shadow Raids Team GO Rocket Takeover at the Lakeside fountain,2024-11-16 16:00:00.000 +0000 UTC,2024-11-16 17:00:00.000 +0000 UTC,"Team GO Rocket Takeover — meet at Rivertown Park, trade after.","34.154298,-118.251451",29,26,false,https://campfire.example/admin/9266f969-e389-4c2d-b98b-374343a265d6
473dbaf8-00b0-4f8c-84c0-e9df4e7921a1,Shadow Lugia Raid Day at Rivertown Park,2024-11-18 17:00:00.000 +0000 UTC,2024-11-18 18:00:00.000 +0000 UTC,"Raid Day — meet at Union Plaza, all welcome.","34.064812,-118.387644",43,32,false,https://campfire.example/admin/7f93e43b-d5a1-491d-8d5b-50ed3643cd63
17222673-6116-4c7c-8c0f-30161ffa0af1,Deoxys Raid Hour at the Harbor gym,2024-10-11 20:00:00.000 +0000 UTC,2024-10-11 21:00:00.000 +0000 UTC,"Raid Hour — meet at Rivertown Park, lobby at :05.","34.060084,-118.343461",40,12,false,https://campfire.example/admin/259157fb-da75-4294-b98f-602acf474eb1
1dc0204d-2c5f-4776-9bea-0e4782c397ff,Larvitar Community Day at the Harbor gym,2024-05-29 13:00:00.000 +0000 UTC,2024-05-29 16:00:00.000 +0000 UTC,"Community Day — meet at Union Plaza, all welcome.","34.016928,-118.219308",27,6,false,https://campfire.example/admin/33eaac81-d987-4593-85d2-9c92dec093e4
df072a6f-bcee-47ba-a219-9cce153e2e92,Fossil Research Day at Brightport Pier,2026-02-19 12:00:00.000 +0000 UTC,2026-02-19 13:00:00.000 +0000 UTC,"Research Day — meet at Union Plaza, all welcome.","34.184869,-118.137725",15,13,false,https://campfire.example/admin/274169ad-1c15-4e6f-b665-59311569ba69
feacdc6b-c272-4197-a6cf-e32bfd88c361,Machop Spotlight Hour at Rivertown Park,2025-09-25 19:00:00.000 +0000 UTC,2025-09-25 20:00:00.000 +0000 UTC,"Spotlight Hour — meet at Maplefield Library, trade after.","34.178306,-118.244480",3,2,false,https://campfire.example/admin/f0d8d8f7-1e34-4148-a374-4fc588791ccb
b0a1852d-e791-4197-8312-1637b87890ef,Palkia Raid Hour at Maplefield Library,2025-12-08 18:00:00.000 +0000 UTC,2025-12-08 19:00:00.000 +0000 UTC,"Raid Hour — meet at Stonehaven Square, all welcome.","34.026946,-118.153531",24,3,false,https://campfire.example/admin/cbf11678-4271-4c5a-af3c-1c6597c597bf
50e1f606-b324-4658-a170-b3f7dad61c27,Mega Latios Raid Day at Stonehaven Square,2025-09-18 08:00:00.000 +0000 UTC,2025-09-18 09:00:00.000 +0000 UTC,"Raid Day — meet at Rivertown Park, bring remotes.","34.055381,-118.295989",18,1,false,https://campfire.example/admin/1cae5205-f111-4815-8530-ad41430c69df


User Checkins
Event Id,Event Title,Event Start Time,Event End Time,Event Description,Event Latlng,RSVP count,Check-in count,isCA/CL,Admin URL
810f566b-3e25-4740-9faf-0d3e240505b7,Shadow Raids Team GO Rocket Takeover at Union Plaza,2025-10-16 21:00:00.000 +0000 UTC,2025-10-16 22:00:00.000 +0000 UTC,"Team GO Rocket Takeover — meet at Union Plaza, lobby at :05.","34.169097,-118.234184",35,21,false,https://campfire.example/admin/a81aaf20-a225-4d16-9dc3-d05b9231ae7d
f2a4a0b7-fa27-4931-b431-b0b5b4caa210,Palkia Raid Hour at the Harbor gym,2026-04-25 19:00:00.000 +0000 UTC,2026-04-25 20:00:00.000 +0000 UTC,"Raid Hour — meet at Stonehaven Square, all welcome.","34.043946,-118.194330",31,25,false,https://campfire.example/admin/688bc77d-b232-4880-ad1f-77e35234e53b
5b590039-2a5e-4c03-b6ce-ef20dc42732f,holiday Trainer meetup at Brightport Pier,2025-06-22 22:00:00.000 +0000 UTC,2025-06-22 23:00:00.000 +0000 UTC,"Trainer meetup — meet at the Harbor gym, bring remotes.","33.993478,-118.097900",52,19,false,https://campfire.example/admin/8fee5eac-c73f-4ec7-8e72-e4a0b4b8559e
62990296-268f-4a10-ae87-51bb332fb112,Deoxys Raid Hour at the Lakeside fountain,2024-05-27 19:00:00.000 +0000 UTC,2024-05-27 20:00:00.000 +0000 UTC,"Raid Hour — meet at the Harbor gym, bring remotes.","33.917152,-118.297212",14,8,false,https://campfire.example/admin/92ccd900-608f-482b-bb54-d054fa918c7f
86ca4d27-35d3-4435-a39e-582c54dce473,Larvitar Community Day at Stonehaven Square,2024-11-02 22:00:00.000 +0000 UTC,2024-11-03 01:00:00.000 +0000 UTC,"Community Day — meet at Maplefield Library, bring remotes.","33.978622,-118.290131",49,47,false,https://campfire.example/admin/8c4e0a71-e43d-4fe9-8efe-b646743db517
18d0dfd5-6c73-48fe-bf79-7db627adb907,Mega Latios Raid Day at Stonehaven Square,2024-06-10 21:00:00.000 +0000 UTC,2024-06-10 22:00:00.000 +0000 UTC,"Raid Day — meet at the Lakeside fountain, lobby at :05.","34.169741,-118.122477",25,23,false,https://campfire.example/admin/cd65d554-c49a-4c69-8ce1-adfedbb5698c
31a50e49-ded8-4700-a11b-b92766f1e05c,Mega Latios Raid Day at Union Plaza,2024-05-09 22:00:00.000 +0000 UTC,2024-05-09 23:00:00.000 +0000 UTC,"Raid Day — meet at the Lakeside fountain, all welcome.","34.143776,-118.083395",33,18,false,https://campfire.example/admin/e4fba7b6-e8cd-429e-a4ab-ea6609c317fc
af0a9879-1351-4076-b303-7543c3bc7fc0,Gible Community Day at Stonehaven Square,2024-12-18 20:00:00.000 +0000 UTC,2024-12-18 23:00:00.000 +0000 UTC,"Community Day — meet at Rivertown Park, trade after.","34.081635,-118.382474",34,24,false,https://campfire.example/admin/892aca51-a7ef-4974-a867-9ee6b1563753
446f6275-e04f-40d2-b9e6-42ed5ae986fb,Shadow Kyogre Raid Hour at Stonehaven Square,2025-02-28 20:00:00.000 +0000 UTC,2025-02-28 21:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, lobby at :05.","33.946357,-118.128023",43,2,true,https://campfire.example/admin/b55198bf-b2f6-4177-809b-0f0f8f6ea3a5
ba7a4029-374b-4636-911a-624b0323d6af,GO Fest 2025 meetup at Union Plaza,2024-12-06 18:00:00.000 +0000 UTC,2024-12-07 02:00:00.000 +0000 UTC,"GO Fest — meet at Union Plaza, lobby at :05.","33.922517,-118.190088",47,46,false,https://campfire.example/admin/65256bab-977f-4373-a110-1fa3d794f3f5
228f3fb2-7ba9-428b-8dd2-9b1eaea67ca1,Giovanni Team GO Rocket Takeover at Stonehaven Square,2024-03-29 22:00:00.000 +0000 UTC,2024-03-29 23:00:00.000 +0000 UTC,"Team GO Rocket Takeover — meet at the Lakeside fountain, lobby at :05.","34.157234,-118.300779",10,7,false,https://campfire.example/admin/120116bb-7130-49c0-850b-41d02560cd7a
3479c48c-4c6f-4dce-850f-bc5dd95a4372,Kyogre Raid Hour at the Harbor gym,2026-05-16 20:00:00.000 +0000 UTC,2026-05-16 21:00:00.000 +0000 UTC,"Raid Hour — meet at the Lakeside fountain, lobby at :05.","34.162102,-118.314184",36,15,false,https://campfire.example/admin/7d9947e4-c54a-4bf1-86c1-05f1550135de
a7986237-96b4-4cee-9651-7f373267f885,Dewpider Spotlight Hour at Union Plaza,2024-05-01 21:00:00.000 +0000 UTC,2024-05-01 22:00:00.000 +0000 UTC,"Spotlight Hour — meet at Rivertown Park, all welcome.","33.913940,-118.367373",19,13,false,https://campfire.example/admin/d5f89661-d48f-4111-b6de-bc62380ff9de
76930674-11aa-45fc-a8c6-c7a232de0d22,Machop Community Day at the Lakeside fountain,2026-01-12 17:00:00.000 +0000 UTC,2026-01-12 20:00:00.000 +0000 UTC,"Community Day — meet at Maplefield Library, trade after.","34.075052,-118.145406",23,12,false,https://campfire.example/admin/2a5dfed4-056e-49cf-8e30-0b69907bc298
073c4b84-a6b1-49f9-b650-facc0c902640,Eevee Spotlight Hour at Stonehaven Square,2025-02-25 21:00:00.000 +0000 UTC,2025-02-25 22:00:00.000 +0000 UTC,"Spotlight Hour — meet at Union Plaza, bring remotes.","34.134950,-118.311751",25,7,false,https://campfire.example/admin/83539804-e455-495c-a7cb-31d39c59214c
4b07760e-8087-4a57-84c2-291169194f95,Kyogre Raid Hour at Rivertown Park,2025-10-26 20:00:00.000 +0000 UTC,2025-10-26 21:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, trade after.","34.011047,-118.248552",54,11,false,https://campfire.example/admin/6f38868e-8766-4090-a3dc-4b66397a59f3
c7a6851a-83b6-42e1-8fd0-31bf34d9c149,Water Festival Research Day at Maplefield Library,2024-07-21 22:00:00.000 +0000 UTC,2024-07-21 23:00:00.000 +0000 UTC,"Research Day — meet at Stonehaven Square, all welcome.","33.937766,-118.334031",11,2,true,https://campfire.example/admin/a9dbdcea-9016-4c8f-a6da-acaa93814778
dc0d1c7f-c692-47a6-939e-98a190cab37e,Bulbasaur Community Day at Stonehaven Square,2024-08-31 22:00:00.000 +0000 UTC,2024-09-01 01:00:00.000 +0000 UTC,"Community Day — meet at Stonehaven Square, bring remotes.","34.171050,-118.359009",15,9,false,https://campfire.example/admin/f37c242f-4e8c-4ff5-96b1-af988807f8cd
1d331e77-8d38-4d4c-8aaf-f6026212fb4b,Zacian Raid Hour at Brightport Pier,2025-10-20 13:00:00.000 +0000 UTC,2025-10-20 14:00:00.000 +0000 UTC,"Raid Hour — meet at Union Plaza, lobby at :05.","33.940387,-118.206187",32,22,false,https://campfire.example/admin/b52b02ef-0774-46e2-b074-3e6b3d310044
a42c86af-d28b-4d0e-9274-e482eb59b717,Genesect Raid Hour at Union Plaza,2026-06-24 17:00:00.000 +0000 UTC,2026-06-24 18:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, bring remotes.","34.035411,-118.333765",12,5,false,https://campfire.example/admin/b60d6d86-ab62-46d6-8187-c0a67eeece8c
f78334f8-e1ae-4a75-bb45-7ce0102e6d42,Zacian Raid Hour at Maplefield Library,2026-03-27 09:00:00.000 +0000 UTC,2026-03-27 10:00:00.000 +0000 UTC,"Raid Hour — meet at Stonehaven Square, trade after.","34.153772,-118.123536",42,20,false,https://campfire.example/admin/28bc37c0-614c-4fac-a6e6-c4894bea78aa
22ddb316-e756-4987-bdc8-ca43fcd0b2cc,Machop Community Day at Stonehaven Square,2025-03-26 18:00:00.000 +0000 UTC,2025-03-26 21:00:00.000 +0000 UTC,"Community Day — meet at the Lakeside fountain, bring remotes.","34.166264,-118.178522",34,20,false,https://campfire.example/admin/cd62bd3d-6efd-4cff-bfd5-bcb0227c4ada
79ac1d4a-0103-4fc0-bd5e-9932fa29adbf,Water Festival Research Day at the Harbor gym,2026-04-12 17:00:00.000 +0000 UTC,2026-04-12 18:00:00.000 +0000 UTC,"Research Day — meet at Maplefield Library, all welcome.","34.152092,-118.131479",30,12,false,https://campfire.example/admin/2f85b30f-c3b6-42b3-8c42-8e2a17d132d5
862e15ee-04bd-4d0c-a484-11512c8a0b2e,Shadow Lugia Raid Day at Stonehaven Square,2024-07-28 20:00:00.000 +0000 UTC,2024-07-28 21:00:00.000 +0000 UTC,"Raid Day — meet at Stonehaven Square, all welcome.","34.183882,-118.328023",38,34,false,https://campfire.example/admin/676a61d0-9ee0-47a8-92ed-e283e67c09f4
e0471dac-9adc-4cac-b223-0320ce0c5b40,Dialga Raid Hour at the Lakeside fountain,2024-12-18 21:00:00.000 +0000 UTC,2024-12-18 22:00:00.000 +0000 UTC,"Raid Hour — meet at Maplefield Library, all welcome.","33.969177,-118.165378",17,11,false,https://campfire.example/admin/469df44b-7773-48ef-84c2-3a5e8f6ae66c
68b978a1-2c73-4fca-8eed-324555c970b4,Shadow Raids Team GO Rocket Takeover at Maplefield Library,2024-07-03 08:00:00.000 +0000 UTC,2024-07-03 09:00:00.000 +0000 UTC,"Team GO Rocket Takeover — meet at Rivertown Park, bring remotes.","34.030300,-118.310244",54,49,false,https://campfire.example/admin/cb54b1fd-96c7-4558-8bb4-321c7b14223c
be3e2fbf-8cec-4d14-92bf-27a3cff17804,Wooloo Spotlight Hour at Rivertown Park,2026-07-03 23:00:00.000 +0000 UTC,2026-07-04 00:00:00.000 +0000 UTC,"Spotlight Hour — meet at the Harbor gym, trade after.","34.135369,-118.397072",47,5,false,https://campfire.example/admin/156a4963-b264-4ec2-88d7-e9efcb83a6b5
5f32c48d-6284-463e-9a2a-32b40935094d,Rayquaza Raid Day at the Harbor gym,2024-08-04 23:00:00.000 +0000 UTC,2024-08-05 00:00:00.000 +0000 UTC,"Raid Day — meet at Stonehaven Square, trade after.","34.017415,-118.191298",38,32,false,https://campfire.example/admin/9e5933a2-acc7-40ea-a55d-2568e75c76ac
b30abe0b-1480-4a8d-b256-b8aa2722b3df,Mega Latios Raid Day at the Harbor gym,2024-11-21 17:00:00.000 +0000 UTC,2024-11-21 18:00:00.000 +0000 UTC,"Raid Day — meet at the Lakeside fountain, bring remotes.","34.042161,-118.283065",15,2,false,https://campfire.example/admin/63a7400b-2222-4e17-9f4f-a68bb7355835
3b3b76af-bc6c-4fff-b3d0-133466e9f003,Rayquaza Raid Day at Rivertown Park,2024-08-07 21:00:00.000 +0000 UTC,2024-08-07 22:00:00.000 +0000 UTC,"Raid Day — meet at Rivertown Park, lobby at :05.","34.046300,-118.185054",14,2,false,https://campfire.example/admin/a6321b10-cd25-44b4-b597-3f4fa9202657
f7785165-d685-42fb-b2e8-f4f63ae1b98e,Deoxys Raid Hour at Maplefield Library,2025-07-09 16:00:00.000 +0000 UTC,2025-07-09 17:00:00.000 +0000 UTC,"Raid Hour — meet at Brightport Pier, lobby at :05.","34.004685,-118.119215",59,12,false,https://campfire.example/admin/f517d502-d28d-4d13-995a-7dccbf5bca41
564cd2e5-d765-4906-ab41-a39820d8f0f1,Shadow Lugia Raid Day at Maplefield Library,2025-10-21 22:00:00.000 +0000 UTC,2025-10-21 23:00:00.000 +0000 UTC,"Raid Day — meet at Stonehaven Square, lobby at :05.","34.009889,-118.340287",14,9,false,https://campfire.example/admin/a93d077c-5d93-436f-9ac2-0ec016bab76f
1fe45110-f47a-43df-93b9-33c15ecb0d9a,welcome Trainer meetup at Brightport Pier,2024-12-16 10:00:00.000 +0000 UTC,2024-12-16 11:00:00.000 +0000 UTC,"Trainer meetup — meet at Union Plaza, all welcome.","34.179253,-118.342339",42,15,false,https://campfire.example/admin/4784e9dc-0025-4dc1-872c-20ef5f7d1ac3
7951414a-3ea0-46ba-816a-c57c04d7cc7e,Groudon Raid Hour at Stonehaven Square,2024-03-27 20:00:00.000 +0000 UTC,2024-03-27 21:00:00.000 +0000 UTC,"Raid Hour — meet at Rivertown Park, bring remotes.","34.077849,-118.285266",16,15,false,https://campfire.example/admin/198716c6-ed24-414d-a477-c27412981c21
fd313590-3503-4808-b39b-c2cada290e22,Rayquaza Raid Hour at the Lakeside fountain,2024-10-11 23:00:00.000 +0000 UTC,2024-10-12 00:00:00.000 +0000 UTC,"Raid Hour — meet at Stonehaven Square, trade after.","34.063436,-118.106742",60,38,false,https://campfire.example/admin/b100e29d-41b2-4bd5-b12e-6adb28cf2ed1
617c31ce-0240-4171-a287-ba64ff7f1a6f,Machop Spotlight Hour at the Lakeside fountain,2025-06-02 18:00:00.000 +0000 UTC,2025-06-02 19:00:00.000 +0000 UTC,"Spotlight Hour — meet at Stonehaven Square, lobby at :05.","34.038336,-118.163593",54,36,false,https://campfire.example/admin/31be528b-0255-4399-b639-24a2d178ef83
2f2ca15a-18b7-4ed7-8167-40d7c59c6443,Groudon Raid Hour at the Lakeside fountain,2024-04-08 23:00:00.000 +0000 UTC,2024-04-09 00:00:00.000 +0000 UTC,"Raid Hour — meet at the Lakeside fountain, all welcome.","33.922066,-118.191229",57,29,false,https://campfire.example/admin/410abd63-e9c3-4d25-a64d-e28f70993dcf
